hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-09-11 12:00:00,0.40832363226795704,0.40832363226795704,0.38598088979811035,0.4062148526515792,0.08228862340977931,Thin,-5747.093134797455,-12347.862904611271,-82189.51202323865,4577.8074894046,8879.95847632058,21840.93545953714
2026-09-11 12:15:00,0.4059888995244207,0.4059888995244207,0.3999468869488293,0.4004668496910208,0.057049422055795766,Thin,-3648.9458642746013,-9072.186257784648,-32350.95399436134,3416.789618153271,6013.660567072101,11715.037953382567
2026-09-11 12:30:00,0.40047542268627534,0.40161596697087537,0.3438201346934901,0.34382126908497473,0.19815779826567823,Very Thin,-2509.417226265479,-5224.616162025379,-43165.81846601805,2313.408025294818,4379.210895899561,23598.26377671923
2026-09-11 12:45:00,0.3431012428342083,0.37811222527425753,0.3431012428342083,0.35888758902746243,0.09940869593074231,Thin,-4572.058970060752,-8649.674621478298,-69373.71875360265,3341.648458521149,6099.388817323036,17840.148794802706
2026-09-11 13:00:00,0.35303588934407265,0.3581295826590036,0.3333273859530832,0.3566116155372185,0.09674753091439647,Thin,-3142.357564205928,-6961.589346459285,-62647.15280670566,2934.489246123187,5493.969688148499,18189.79723041546
2026-09-11 13:15:00,0.357574852429145,0.35763208759572185,0.3540096048310346,0.3540263285558535,0.07458650215012286,Thin,-5049.374356205889,-9246.656918710043,-63102.52489509426,4580.235867467099,7480.870082408234,22261.381372382522
2026-09-11 13:30:00,0.35405174954493224,0.35620310626517315,0.34714204751163474,0.34714204751163474,0.05897926531753771,Thin,-4607.7314077149185,-8458.980775118558,-53641.41331780366,3640.365359575777,6331.53273046771,24752.240987291876
2026-09-11 13:45:00,0.34764933250135976,0.3550199994086683,0.33660136651110556,0.34718733137255364,0.08488730791477539,Thin,-2971.1268100411744,-5685.262424077751,-18764.283088566528,2613.1583788761636,4348.828436978317,8861.571893882847
2026-09-11 14:00:00,0.3472328752307601,0.37337919620086557,0.3382154479646336,0.36825103177024193,0.07788935022132784,Thin,-4698.759830541805,-8934.674540996819,-64480.30784675091,4294.188967354349,8120.794971296765,25225.561150647805
2026-09-11 14:15:00,0.3682553723714925,0.38508963513583305,0.3682553723714925,0.38508963513583305,0.07782800622013589,Thin,-4905.5187205278435,-9142.014659268907,-68611.51158171943,4364.716206512643,9209.505141788437,22226.181138608918
2026-09-11 14:30:00,0.3852507890797623,0.43213170809603424,0.3852507890797623,0.42484297508010693,0.06081487855879488,Thin,-5329.162983633459,-10464.305308060893,-22167.460916569402,4461.356099427175,7609.850202076189,19698.232796633558
